GEO_ID,NAME,P005001,P005002,P005003,P005004,P005005,P005006,P005007,P005008,P005009,P005010,P005011,P005012,P005013,P005014,P005015,P005016,P005017
id,Geographic Area Name,Total,Total!!Not Hispanic or Latino,Total!!Not Hispanic or Latino!!White alone,Total!!Not Hispanic or Latino!!Black or African American alone,Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone,Total!!Not Hispanic or Latino!!Asian alone,Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Total!!Not Hispanic or Latino!!Some Other Race alone,Total!!Not Hispanic or Latino!!Two or More Races,Total!!Hispanic or Latino,Total!!Hispanic or Latino!!White alone,Total!!Hispanic or Latino!!Black or African American alone,Total!!Hispanic or Latino!!American Indian and Alaska Native alone,Total!!Hispanic or Latino!!Asian alone,Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Total!!Hispanic or Latino!!Some Other Race alone,Total!!Hispanic or Latino!!Two or More Races
1400000US48439111017,"Census Tract 1110.17, Tarrant County, Texas",10274,8774,5131,2455,37,890,7,27,227,1500,915,35,19,5,0,391,135
1400000US48113013726,"Census Tract 137.26, Dallas County, Texas",2673,1724,1340,150,11,170,0,7,46,949,525,13,1,2,0,360,48
1400000US48141000207,"Census Tract 2.07, El Paso County, Texas",4761,1052,671,258,15,40,9,2,57,3709,2872,76,20,4,0,620,117
1400000US48303002001,"Census Tract 20.01, Lubbock County, Texas",2063,1529,1372,102,7,21,7,2,18,534,343,11,6,1,0,143,30
1400000US48439123300,"Census Tract 1233, Tarrant County, Texas",4539,4145,3182,828,7,88,2,2,36,394,290,11,5,0,1,69,18
1400000US48113001704,"Census Tract 17.04, Dallas County, Texas",1394,1295,1163,41,9,57,0,5,20,99,75,0,0,0,0,17,7
1400000US48201323600,"Census Tract 3236, Harris County, Texas",8378,4311,3724,254,16,238,0,10,69,4067,2737,11,37,0,1,1154,127
1400000US48303001501,"Census Tract 15.01, Lubbock County, Texas",2138,1932,1816,34,9,43,0,1,29,206,155,2,3,0,0,36,10
1400000US48441012300,"Census Tract 123, Taylor County, Texas",4482,3431,2859,339,18,113,1,8,93,1051,537,19,21,2,0,399,73
1400000US48453001503,"Census Tract 15.03, Travis County, Texas",3875,2534,2168,154,17,140,2,1,52,1341,848,12,20,7,0,413,41
1400000US48201232500,"Census Tract 2325, Harris County, Texas",3135,1026,407,582,9,11,0,5,12,2109,1341,17,8,1,1,675,66
1400000US48113013620,"Census Tract 136.20, Dallas County, Texas",4029,3506,2540,567,9,297,2,10,81,523,301,9,6,2,0,178,27
1400000US48085032003,"Census Tract 320.03, Collin County, Texas",5735,2608,1853,512,14,120,22,10,77,3127,1440,25,2,0,2,1515,143
1400000US48329010107,"Census Tract 101.07, Midland County, Texas",4377,3384,3003,207,21,113,0,4,36,993,652,5,5,3,1,291,36
1400000US48439113928,"Census Tract 1139.28, Tarrant County, Texas",8356,6809,5521,608,33,494,5,13,135,1547,975,49,8,23,4,363,125
1400000US48257051100,"Census Tract 511, Kaufman County, Texas",4938,3427,2972,355,24,25,0,2,49,1511,693,14,18,1,0,675,110
1400000US48485012100,"Census Tract 121, Wichita County, Texas",3133,2614,2374,130,21,48,0,1,40,519,320,7,2,1,1,163,25
1400000US48141004106,"Census Tract 41.06, El Paso County, Texas",5271,217,170,23,5,4,0,1,14,5054,4198,10,41,4,0,684,117
1400000US48141010212,"Census Tract 102.12, El Paso County, Texas",5613,2324,1307,730,32,109,18,4,124,3289,2552,79,26,10,5,504,113
1400000US48085031406,"Census Tract 314.06, Collin County, Texas",16124,14454,10609,1306,61,2113,12,24,329,1670,1155,29,21,24,1,338,102
1400000US48121021620,"Census Tract 216.20, Denton County, Texas",1654,1417,676,492,3,171,0,7,68,237,122,15,0,0,0,74,26
1400000US48237950100,"Census Tract 9501, Jack County, Texas",2883,2455,2164,263,11,4,0,1,12,428,106,0,3,0,0,306,13
1400000US48201253300,"Census Tract 2533, Harris County, Texas",3428,2630,2397,184,10,16,2,5,16,798,504,5,8,1,0,229,51
1400000US48213950601,"Census Tract 9506.01, Henderson County, Texas",3443,3157,3052,36,22,6,0,4,37,286,161,1,3,0,2,96,23
1400000US48245007001,"Census Tract 70.01, Jefferson County, Texas",5467,4825,2038,2249,16,404,1,2,115,642,307,17,4,4,0,259,51
1400000US48085030802,"Census Tract 308.02, Collin County, Texas",5635,3122,2242,696,20,62,1,7,94,2513,1090,25,62,1,0,1176,159
1400000US48113014408,"Census Tract 144.08, Dallas County, Texas",4137,2315,1297,626,8,318,2,2,62,1822,925,17,22,4,0,799,55
1400000US48439111408,"Census Tract 1114.08, Tarrant County, Texas",2967,2541,2030,386,16,59,0,6,44,426,244,7,1,0,0,147,27
1400000US48201453502,"Census Tract 4535.02, Harris County, Texas",3685,2089,448,1168,5,416,1,8,43,1596,726,7,16,2,0,732,113
1400000US48097000500,"Census Tract 5, Cooke County, Texas",3609,2214,1782,192,34,104,10,5,87,1395,693,5,37,0,0,603,57
1400000US48303001300,"Census Tract 13, Lubbock County, Texas",3254,713,443,238,11,1,0,3,17,2541,1569,23,35,1,0,805,108
1400000US48029140100,"Census Tract 1401, Bexar County, Texas",1645,209,163,34,6,0,0,3,3,1436,1002,20,29,4,0,345,36
1400000US48491021502,"Census Tract 215.02, Williamson County, Texas",4911,2336,1651,499,8,70,0,10,98,2575,1337,36,40,2,0,1009,151
1400000US48113001301,"Census Tract 13.01, Dallas County, Texas",2605,2026,1802,114,12,38,0,1,59,579,355,0,1,4,0,187,32
1400000US48491020806,"Census Tract 208.06, Williamson County, Texas",2126,1483,1096,291,10,40,0,1,45,643,410,6,18,5,1,181,22
1400000US48091310603,"Census Tract 3106.03, Comal County, Texas",3057,2597,2496,19,18,14,2,2,46,460,266,4,7,0,0,123,60
1400000US48215023904,"Census Tract 239.04, Hidalgo County, Texas",8169,1452,828,79,6,488,2,17,32,6717,5460,26,60,6,0,1038,127
1400000US48113018123,"Census Tract 181.23, Dallas County, Texas",8497,6571,3587,1247,29,1552,1,15,140,1926,998,19,22,8,0,760,119
1400000US48439111309,"Census Tract 1113.09, Tarrant County, Texas",4713,2887,2368,397,27,22,1,0,72,1826,998,16,32,1,0,706,73
1400000US48113013721,"Census Tract 137.21, Dallas County, Texas",5892,5114,3767,471,17,772,0,14,73,778,505,2,9,7,0,219,36
1400000US48029191201,"Census Tract 1912.01, Bexar County, Texas",3143,1779,1628,52,6,56,0,3,34,1364,1094,2,16,5,0,185,62
1400000US48135000600,"Census Tract 6, Ector County, Texas",5740,2218,1821,267,24,38,3,2,63,3522,2210,36,34,2,4,1069,167
1400000US48119950200,"Census Tract 9502, Delta County, Texas",2258,2126,1714,307,27,24,0,2,52,132,53,5,4,0,0,54,16
1400000US48201532800,"Census Tract 5328, Harris County, Texas",1684,953,389,473,4,66,2,2,17,731,364,6,10,0,0,328,23
1400000US48215023801,"Census Tract 238.01, Hidalgo County, Texas",8809,421,319,35,7,47,2,3,8,8388,7690,18,40,5,0,566,69
1400000US48029110600,"Census Tract 1106, Bexar County, Texas",7553,2254,1185,991,14,19,3,21,21,5299,4532,45,47,7,1,590,77
1400000US48439113909,"Census Tract 1139.09, Tarrant County, Texas",7189,6845,6154,108,12,435,3,14,119,344,264,3,5,5,0,43,24
1400000US48387950600,"Census Tract 9506, Red River County, Texas",2758,2617,2505,57,24,3,0,0,28,141,77,4,2,0,0,51,7
1400000US48423002102,"Census Tract 21.02, Smith County, Texas",5717,5386,5130,159,14,15,1,4,63,331,187,2,4,0,0,120,18
1400000US48355005414,"Census Tract 54.14, Nueces County, Texas",1895,1001,807,65,4,97,4,3,21,894,740,5,1,0,0,127,21
1400000US48375011800,"Census Tract 118, Potter County, Texas",3739,3063,2825,95,29,62,0,8,44,676,457,7,2,0,0,159,51
1400000US48201253600,"Census Tract 2536, Harris County, Texas",5002,3450,2044,1183,7,110,5,8,93,1552,817,13,11,0,0,632,79
1400000US48143950400,"Census Tract 9504, Erath County, Texas",6517,5664,5301,186,22,109,2,4,40,853,384,7,6,0,0,413,43
1400000US48439111308,"Census Tract 1113.08, Tarrant County, Texas",1596,1329,1237,60,5,9,0,4,14,267,128,2,2,0,0,129,6
1400000US48053960600,"Census Tract 9606, Burnet County, Texas",3690,3195,3121,13,11,25,0,0,25,495,329,6,4,1,0,136,19
1400000US48085031633,"Census Tract 316.33, Collin County, Texas",3705,3233,2336,254,6,532,0,12,93,472,350,5,4,1,0,92,20
1400000US48215024000,"Census Tract 240, Hidalgo County, Texas",15955,1347,919,195,11,176,2,5,39,14608,12813,33,63,13,3,1502,181
1400000US48309002503,"Census Tract 25.03, McLennan County, Texas",5454,5042,4674,230,13,78,5,6,36,412,240,17,3,2,0,120,30
1400000US48439111516,"Census Tract 1115.16, Tarrant County, Texas",6285,4718,2463,1460,21,592,19,5,158,1567,882,50,5,11,0,544,75
1400000US48187210706,"Census Tract 2107.06, Guadalupe County, Texas",4688,3017,2560,248,28,64,3,6,108,1671,1116,19,12,7,0,448,69
1400000US48113014703,"Census Tract 147.03, Dallas County, Texas",1929,476,349,77,1,35,0,2,12,1453,731,2,18,0,8,644,50
1400000US48213950400,"Census Tract 9504, Henderson County, Texas",4461,3943,3713,143,24,5,0,1,57,518,183,1,8,0,0,300,26
1400000US48141010408,"Census Tract 104.08, El Paso County, Texas",4019,83,61,8,7,2,0,0,5,3936,3709,3,8,4,0,202,10
1400000US48339691900,"Census Tract 6919, Montgomery County, Texas",6239,4945,4390,312,34,123,0,4,82,1294,782,8,14,6,2,415,67
1400000US48141004004,"Census Tract 40.04, El Paso County, Texas",5584,146,113,18,5,4,1,2,3,5438,4674,17,36,9,0,601,101
1400000US48041002012,"Census Tract 20.12, Brazos County, Texas",6466,5597,4883,235,16,375,2,6,80,869,605,12,7,4,0,198,43
1400000US48113009802,"Census Tract 98.02, Dallas County, Texas",6144,486,341,99,8,16,0,16,6,5658,2855,11,62,2,1,2517,210
1400000US48215023903,"Census Tract 239.03, Hidalgo County, Texas",4594,384,322,34,11,1,0,2,14,4210,3509,22,25,6,0,581,67
1400000US48029161400,"Census Tract 1614, Bexar County, Texas",9945,9168,6889,1575,49,176,150,256,73,777,223,15,0,5,1,512,21
1400000US48485010600,"Census Tract 106, Wichita County, Texas",2458,1637,1464,92,33,13,1,1,33,821,419,0,22,1,0,343,36
1400000US48375010100,"Census Tract 101, Potter County, Texas",1949,1675,1496,70,13,39,0,8,49,274,177,7,6,0,0,61,23
1400000US48193950200,"Census Tract 9502, Hamilton County, Texas",2422,2249,2188,15,14,14,0,3,15,173,91,1,0,1,0,76,4
1400000US48027020202,"Census Tract 202.02, Bell County, Texas",6574,5679,5401,120,29,34,2,3,90,895,502,9,12,2,9,321,40
1400000US48479001806,"Census Tract 18.06, Webb County, Texas",4549,126,118,5,0,2,0,0,1,4423,3812,31,10,1,0,495,74
1400000US48029151400,"Census Tract 1514, Bexar County, Texas",4507,432,366,16,8,14,0,3,25,4075,2912,16,20,1,0,989,137
1400000US48387950500,"Census Tract 9505, Red River County, Texas",4907,4512,2649,1746,26,16,0,3,72,395,148,12,10,0,0,207,18
1400000US48321730700,"Census Tract 7307, Matagorda County, Texas",4482,2907,2667,180,6,13,1,4,36,1575,1000,5,5,0,0,506,59
1400000US48231960500,"Census Tract 9605, Hunt County, Texas",3955,3573,2561,844,22,57,11,0,78,382,192,16,2,1,0,132,39
1400000US48135003000,"Census Tract 30, Ector County, Texas",8541,4840,4422,191,35,153,2,0,37,3701,2547,25,25,6,0,1018,80
1400000US48381021606,"Census Tract 216.06, Randall County, Texas",5121,4712,4546,45,30,41,0,3,47,409,291,1,1,1,0,89,26
1400000US48113016518,"Census Tract 165.18, Dallas County, Texas",4912,3164,1736,1301,24,40,1,6,56,1748,856,18,7,0,6,807,54
1400000US48201240100,"Census Tract 2401, Harris County, Texas",3557,1528,298,1156,9,23,2,7,33,2029,1061,47,34,2,0,766,119
1400000US48201530100,"Census Tract 5301, Harris County, Texas",6233,1678,1010,587,4,32,0,16,29,4555,2638,42,62,12,0,1529,272
1400000US48141010337,"Census Tract 103.37, El Paso County, Texas",6744,649,428,114,9,69,3,1,25,6095,5259,47,15,7,1,662,104
1400000US48439104802,"Census Tract 1048.02, Tarrant County, Texas",5649,2015,1310,464,14,187,6,2,32,3634,2262,24,38,6,8,1176,120
1400000US48113015000,"Census Tract 150, Dallas County, Texas",7996,2655,1876,265,32,366,1,17,98,5341,2967,26,58,16,3,2096,175
1400000US48201240501,"Census Tract 2405.01, Harris County, Texas",5418,2709,144,2461,10,27,2,25,40,2709,1036,33,29,1,2,1525,83
1400000US48491021506,"Census Tract 215.06, Williamson County, Texas",3019,1991,1553,291,9,76,6,1,55,1028,616,26,21,1,0,309,55
1400000US48215021404,"Census Tract 214.04, Hidalgo County, Texas",7674,1759,1596,24,1,107,0,3,28,5915,5081,19,24,1,0,690,100
1400000US48135000500,"Census Tract 5, Ector County, Texas",4474,2544,2181,247,28,34,0,8,46,1930,1214,44,26,0,0,566,80
1400000US48005000400,"Census Tract 4, Angelina County, Texas",5479,4027,2471,1388,12,74,0,5,77,1452,499,19,20,4,0,848,62
1400000US48061012304,"Census Tract 123.04, Cameron County, Texas",4696,1125,1063,7,10,22,0,6,17,3571,2858,18,4,2,0,596,93
1400000US48201342100,"Census Tract 3421, Harris County, Texas",4384,2521,2253,82,16,130,4,5,31,1863,953,6,24,2,0,794,84
1400000US48113007825,"Census Tract 78.25, Dallas County, Texas",5429,4152,2311,1681,1,70,0,11,78,1277,632,18,9,5,4,555,54
1400000US48201311100,"Census Tract 3111, Harris County, Texas",5886,194,128,30,7,13,0,5,11,5692,3862,30,48,3,0,1523,226
1400000US48453002312,"Census Tract 23.12, Travis County, Texas",7157,1292,659,503,8,58,2,8,54,5865,3294,49,107,8,0,2185,222
1400000US48441011600,"Census Tract 116, Taylor County, Texas",2684,2096,1933,77,21,9,6,2,48,588,352,9,3,5,0,191,28
1400000US48453001858,"Census Tract 18.58, Travis County, Texas",15316,11798,8613,1884,45,836,11,9,400,3518,2430,72,24,13,8,745,226
1400000US48431950100,"Census Tract 9501, Sterling County, Texas",1143,778,733,13,13,0,0,2,17,365,280,1,10,0,0,69,5
1400000US48091310608,"Census Tract 3106.08, Comal County, Texas",3426,2789,2683,17,20,21,2,2,44,637,391,1,12,0,0,189,44
1400000US48201340302,"Census Tract 3403.02, Harris County, Texas",6814,6157,5103,195,25,696,1,20,117,657,497,6,12,5,0,103,34
1400000US48201341000,"Census Tract 3410, Harris County, Texas",6799,5288,3719,902,16,477,2,16,156,1511,924,35,11,13,2,435,91
1400000US48287000300,"Census Tract 3, Lee County, Texas",3028,2524,2328,150,7,1,2,0,36,504,359,0,0,0,0,128,17
1400000US48201452000,"Census Tract 4520, Harris County, Texas",7136,5296,1732,2396,17,913,2,16,220,1840,999,60,41,7,1,636,96
1400000US48339694500,"Census Tract 6945, Montgomery County, Texas",6402,5840,5543,108,35,79,2,7,66,562,336,5,13,4,0,157,47
1400000US48201551100,"Census Tract 5511, Harris County, Texas",9497,5697,955,3187,12,1405,7,24,107,3800,1858,72,46,19,2,1577,226
1400000US48457950300,"Census Tract 9503, Tyler County, Texas",2522,2419,1687,680,4,10,4,1,33,103,84,1,4,0,0,12,2
1400000US48423002007,"Census Tract 20.07, Smith County, Texas",7308,6674,5277,899,27,352,0,3,116,634,329,10,11,0,1,243,40
1400000US48237950500,"Census Tract 9505, Jack County, Texas",2827,2604,2543,12,10,9,3,4,23,223,143,0,8,1,0,63,8
1400000US48453002314,"Census Tract 23.14, Travis County, Texas",4467,2093,1206,660,5,138,5,7,72,2374,1302,38,32,1,2,894,105
1400000US48061014300,"Census Tract 143, Cameron County, Texas",4534,278,261,4,3,5,1,1,3,4256,3739,4,12,7,0,413,81
1400000US48397040402,"Census Tract 404.02, Rockwall County, Texas",9026,7413,6505,586,51,119,3,12,137,1613,951,20,17,0,0,556,69
1400000US48439106512,"Census Tract 1065.12, Tarrant County, Texas",4423,3941,1192,2503,7,126,7,21,85,482,216,38,1,4,0,192,31
1400000US48113016002,"Census Tract 160.02, Dallas County, Texas",2855,970,676,238,13,21,1,3,18,1885,1059,8,13,1,6,746,52
1400000US48225950300,"Census Tract 9503, Houston County, Texas",3274,2722,1514,1125,12,26,0,7,38,552,274,14,4,0,0,243,17
1400000US48113001101,"Census Tract 11.01, Dallas County, Texas",3358,2562,2297,112,21,62,2,4,64,796,518,5,4,1,1,250,17
1400000US48257050203,"Census Tract 502.03, Kaufman County, Texas",7864,6658,5233,1166,44,70,2,12,131,1206,736,9,14,4,0,383,60
1400000US48307950300,"Census Tract 9503, McCulloch County, Texas",5476,3425,3225,120,18,22,1,5,34,2051,1180,24,25,1,0,726,95
1400000US48161000100,"Census Tract 1, Freestone County, Texas",5357,4590,4002,473,36,23,2,3,51,767,248,6,26,6,0,456,25
1400000US48201432901,"Census Tract 4329.01, Harris County, Texas",3484,888,336,370,2,143,0,19,18,2596,1413,32,22,0,5,905,219
1400000US48439105902,"Census Tract 1059.02, Tarrant County, Texas",6162,3412,772,1653,43,847,8,8,81,2750,1430,32,17,11,0,1141,119
1400000US48085031408,"Census Tract 314.08, Collin County, Texas",3157,2860,2107,322,12,349,2,7,61,297,186,2,0,0,0,79,30
1400000US48453001401,"Census Tract 14.01, Travis County, Texas",2981,2619,2438,38,11,57,0,7,68,362,244,2,4,0,0,83,29
1400000US48201532300,"Census Tract 5323, Harris County, Texas",5520,3411,1460,1638,8,223,3,26,53,2109,916,44,32,6,2,1006,103
1400000US48329010105,"Census Tract 101.05, Midland County, Texas",2642,1927,1656,155,12,52,0,8,44,715,497,1,8,3,0,176,30
1400000US48039663900,"Census Tract 6639, Brazoria County, Texas",2324,884,690,161,2,9,0,1,21,1440,1006,5,28,4,0,347,50
1400000US48113015204,"Census Tract 152.04, Dallas County, Texas",7438,3968,2986,362,41,453,13,15,98,3470,1783,12,65,8,0,1449,153
1400000US48441011400,"Census Tract 114, Taylor County, Texas",4604,3576,3111,295,24,34,0,1,111,1028,677,23,11,8,0,245,64
1400000US48471790101,"Census Tract 7901.01, Walker County, Texas",7351,6055,3765,2214,21,13,0,7,35,1296,734,12,11,0,0,500,39
1400000US48157674601,"Census Tract 6746.01, Fort Bend County, Texas",3762,3458,2739,252,11,383,0,1,72,304,226,4,1,2,0,51,20
1400000US48201232200,"Census Tract 2322, Harris County, Texas",9437,5642,3618,1437,28,411,7,18,123,3795,1861,45,81,3,0,1664,141
1400000US48439113908,"Census Tract 1139.08, Tarrant County, Texas",5261,5005,4436,107,15,355,1,1,90,256,186,5,7,2,0,29,27
1400000US48409010603,"Census Tract 106.03, San Patricio County, Texas",2478,2058,1932,17,10,43,2,5,49,420,342,0,11,0,0,57,10
1400000US48029191815,"Census Tract 1918.15, Bexar County, Texas",5292,3449,2649,221,8,456,5,10,100,1843,1562,10,2,5,0,176,88
1400000US48157674602,"Census Tract 6746.02, Fort Bend County, Texas",7641,6661,5021,717,10,777,0,13,123,980,778,23,5,8,0,115,51
1400000US48113017804,"Census Tract 178.04, Dallas County, Texas",5976,3772,2640,969,18,36,3,4,102,2204,1290,36,49,2,5,743,79
1400000US48293970300,"Census Tract 9703, Limestone County, Texas",2341,1714,920,747,5,17,0,1,24,627,146,15,3,0,0,434,29
1400000US48309003706,"Census Tract 37.06, McLennan County, Texas",9038,7773,6365,861,16,353,19,6,153,1265,727,13,11,3,0,423,88
1400000US48469000400,"Census Tract 4, Victoria County, Texas",1689,1005,939,49,2,8,0,0,7,684,562,2,11,0,0,92,17
1400000US48423001906,"Census Tract 19.06, Smith County, Texas",5347,4983,4474,373,14,38,6,3,75,364,221,10,5,0,0,107,21
1400000US48201254100,"Census Tract 2541, Harris County, Texas",5141,2370,1687,572,10,16,2,25,58,2771,1503,19,29,0,2,1140,78
1400000US48041002002,"Census Tract 20.02, Brazos County, Texas",6036,5229,4644,302,19,188,8,13,55,807,549,16,4,3,0,214,21
1400000US48439106600,"Census Tract 1066, Tarrant County, Texas",2286,1602,1282,208,14,30,0,5,63,684,375,7,10,0,0,219,73
1400000US48201533300,"Census Tract 5333, Harris County, Texas",5880,4967,61,4815,9,25,1,7,49,913,414,26,24,0,0,376,73
1400000US48025950100,"Census Tract 9501, Bee County, Texas",2002,1130,1089,10,13,2,0,0,16,872,650,0,8,1,0,155,58
1400000US48355001200,"Census Tract 12, Nueces County, Texas",4259,1547,1292,155,25,32,2,6,35,2712,2089,24,28,3,0,499,69
1400000US48385950100,"Census Tract 9501, Real County, Texas",3309,2495,2398,20,23,2,12,1,39,814,598,2,14,0,0,174,26
1400000US48499950602,"Census Tract 9506.02, Wood County, Texas",4256,4090,3986,35,24,14,2,0,29,166,88,2,2,0,0,56,18
1400000US48411950100,"Census Tract 9501, San Saba County, Texas",2628,1520,1482,7,12,6,0,0,13,1108,585,0,16,0,0,481,26
1400000US48113001503,"Census Tract 15.03, Dallas County, Texas",3111,1262,542,375,26,254,1,8,56,1849,758,24,18,4,0,966,79
1400000US48507950200,"Census Tract 9502, Zavala County, Texas",1880,245,224,6,4,2,3,1,5,1635,1388,15,9,0,6,179,38
1400000US48201241000,"Census Tract 2410, Harris County, Texas",8317,5723,4042,1234,30,214,37,15,151,2594,1574,35,30,6,2,821,126
1400000US48129950200,"Census Tract 9502, Donley County, Texas",2057,1866,1668,151,6,9,2,0,30,191,123,1,3,0,0,54,10
1400000US48353950500,"Census Tract 9505, Nolan County, Texas",2736,1985,1928,25,12,0,0,2,18,751,402,2,16,0,0,294,37
1400000US48441012100,"Census Tract 121, Taylor County, Texas",468,397,354,39,1,3,0,0,0,71,71,0,0,0,0,0,0
1400000US48347950301,"Census Tract 9503.01, Nacogdoches County, Texas",7258,5598,4878,555,37,30,1,10,87,1660,544,6,13,0,1,1033,63
1400000US48061013801,"Census Tract 138.01, Cameron County, Texas",2784,96,71,14,4,2,0,0,5,2688,2457,7,5,1,3,171,44
1400000US48113008400,"Census Tract 84, Dallas County, Texas",9859,1666,1059,518,18,27,1,7,36,8193,3830,41,60,4,0,3915,343
1400000US48029160901,"Census Tract 1609.01, Bexar County, Texas",3164,125,90,8,1,21,0,4,1,3039,2133,22,17,6,0,773,88
1400000US48113005000,"Census Tract 50, Dallas County, Texas",4322,640,286,319,13,3,1,3,15,3682,2113,10,34,1,0,1431,93
1400000US48201543002,"Census Tract 5430.02, Harris County, Texas",10057,8114,5409,1286,8,1223,4,20,164,1943,1227,37,10,9,1,515,144
1400000US48485013000,"Census Tract 130, Wichita County, Texas",2393,1872,1401,327,35,55,0,1,53,521,232,15,5,3,0,223,43
1400000US48439103500,"Census Tract 1035, Tarrant County, Texas",5851,1646,597,932,11,51,3,8,44,4205,2373,28,31,16,0,1591,166
1400000US48141000600,"Census Tract 6, El Paso County, Texas",4727,646,410,151,24,22,7,1,31,4081,3057,15,26,6,0,827,150
1400000US48355005406,"Census Tract 54.06, Nueces County, Texas",2990,1403,1270,41,4,58,2,3,25,1587,1389,8,10,3,0,148,29
1400000US48163950100,"Census Tract 9501, Frio County, Texas",6200,1771,1624,48,18,33,0,8,40,4429,3563,16,21,0,0,767,62
1400000US48401950600,"Census Tract 9506, Rusk County, Texas",2226,2072,1893,153,12,1,0,0,13,154,86,0,1,0,0,59,8
1400000US48051970300,"Census Tract 9703, Burleson County, Texas",4279,3099,2545,498,6,9,0,1,40,1180,668,9,14,0,0,439,50
1400000US48439111102,"Census Tract 1111.02, Tarrant County, Texas",5697,3925,552,3238,13,38,1,18,65,1772,914,28,9,1,0,775,45
1400000US48375012800,"Census Tract 128, Potter County, Texas",5053,2188,1028,723,21,333,0,9,74,2865,1602,32,13,8,1,1111,98
1400000US48039661800,"Census Tract 6618, Brazoria County, Texas",5385,3896,2896,341,17,551,0,5,86,1489,802,12,19,5,0,591,60
1400000US48029172005,"Census Tract 1720.05, Bexar County, Texas",3532,1896,1230,349,6,174,6,2,129,1636,1230,23,6,4,1,315,57
